,text,ttext,nstop,wordDef
168,speaking out in australia. when will someone in our government tell us the truth? ,"['speaking', 'out', 'in', 'australia', '.', 'when', 'will', 'someone', 'in', 'our', 'government', 'tell', 'us', 'the', 'truth', '?']","['speaking', 'in', 'australia', '.', 'will', 'in', 'government', 'tell', 'the', 'truth', '?']","[{'speaking', 'VERB'}, {'out', 'ADP'}, {'in', 'ADP'}, {'NOUN', 'australia'}, {'PUNCT', '.'}, {'ADV', 'when'}, {'will', 'AUX'}, {'PRON', 'someone'}, {'in', 'ADP'}, {'PRON', 'our'}, {'NOUN', 'government'}, {'tell', 'VERB'}, {'PRON', 'us'}, {'DET', 'the'}, {'NOUN', 'truth'}, {'?', 'PUNCT'}]"
169,bbc news - coronavirus: trump denies downplaying severity of virus ,"['bbc', 'news', '-', 'coronavirus', ':', 'trump', 'denies', 'downplaying', 'severity', 'of', 'virus']","['bbc', 'news', '-', 'coronavirus', ':', 'trump', 'denies', 'downplaying', 'severity', 'virus']","[{'ADJ', 'bbc'}, {'NOUN', 'news'}, {'PUNCT', '-'}, {'NOUN', 'coronavirus'}, {'PUNCT', ':'}, {'trump', 'NOUN'}, {'denies', 'VERB'}, {'VERB', 'downplaying'}, {'NOUN', 'severity'}, {'of', 'ADP'}, {'NOUN', 'virus'}]"
170,trump touts herd immunity approach to covid-19 that experts warn would kill millions: ‘he’s describing a massacre’… ,"['trump', 'touts', 'herd', 'immunity', 'approach', 'to', 'covid-19', 'that', 'experts', 'warn', 'would', 'kill', 'millions', ':', '‘', 'he', '’s', 'describing', 'a', 'massacre', '’', '…']","['trump', 'touts', 'herd', 'immunity', 'approach', 'covid-19', 'experts', 'warn', 'kill', 'millions', ':', '‘', '’s', 'describing', 'massacre', '’', '…']","[{'trump', 'NOUN'}, {'NOUN', 'touts'}, {'herd', 'NOUN'}, {'NOUN', 'immunity'}, {'approach', 'NOUN'}, {'to', 'ADP'}, {'covid-19', 'PROPN'}, {'that', 'SCONJ'}, {'NOUN', 'experts'}, {'VERB', 'warn'}, {'would', 'AUX'}, {'kill', 'VERB'}, {'NOUN', 'millions'}, {'PUNCT', ':'}, {'‘', 'PUNCT'}, {'PRON', 'he'}, {'’s', 'AUX'}, {'describing', 'VERB'}, {'DET', 'a'}, {'NOUN', 'massacre'}, {'PUNCT', '’'}, {'PUNCT', '…'}]"
171,ed ojeron says lsu’s ‘most’ players have contracted coronavirus ,"['ed', 'ojeron', 'says', 'lsu', '’s', '‘', 'most', '’', 'players', 'have', 'contracted', '\xa0', 'coronavirus']","['ed', 'ojeron', 'says', 'lsu', '‘', '’', 'players', 'contracted', '\xa0', 'coronavirus']","[{'NOUN', 'ed'}, {'VERB', 'ojeron'}, {'says', 'VERB'}, {'NOUN', 'lsu'}, {'’s', 'PART'}, {'‘', 'PUNCT'}, {'most', 'ADJ'}, {'PUNCT', '’'}, {'NOUN', 'players'}, {'have', 'AUX'}, {'contracted', 'VERB'}, {'SPACE', '\xa0'}, {'NOUN', 'coronavirus'}]"
172,it’s not us.  ,"['it', '’s', 'not', 'us', '.', ' ']","['’s', 'us', '.', ' ']","[{'PRON', 'it'}, {'’s', 'VERB'}, {'not', 'PART'}, {'PRON', 'us'}, {'PUNCT', '.'}, {' ', 'SPACE'}]"
173,community association board meetings during the time of covid-19 | vandeventer black llp -  ,"['community', 'association', 'board', 'meetings', 'during', 'the', 'time', 'of', 'covid-19', '|', 'vandeventer', 'black', 'llp', '-', ' ']","['community', 'association', 'board', 'meetings', 'the', 'time', 'covid-19', '|', 'vandeventer', 'black', 'llp', '-', ' ']","[{'NOUN', 'community'}, {'NOUN', 'association'}, {'board', 'NOUN'}, {'meetings', 'NOUN'}, {'during', 'ADP'}, {'DET', 'the'}, {'NOUN', 'time'}, {'of', 'ADP'}, {'covid-19', 'PROPN'}, {'ADV', '|'}, {'ADJ', 'vandeventer'}, {'ADJ', 'black'}, {'llp', 'NOUN'}, {'PUNCT', '-'}, {' ', 'SPACE'}]"
174,why a negative test doesn’t guarantee you don’t have the coronavirus  via ,"['why', 'a', 'negative', 'test', 'does', 'n’t', 'guarantee', 'you', 'do', 'n’t', 'have', 'the', 'coronavirus', ' ', 'via']","['a', 'negative', 'test', 'guarantee', 'do', 'n’t', 'have', 'coronavirus', ' ']","[{'ADV', 'why'}, {'DET', 'a'}, {'ADJ', 'negative'}, {'NOUN', 'test'}, {'does', 'AUX'}, {'n’t', 'PART'}, {'VERB', 'guarantee'}, {'PRON', 'you'}, {'AUX', 'do'}, {'n’t', 'PART'}, {'have', 'VERB'}, {'DET', 'the'}, {'NOUN', 'coronavirus'}, {' ', 'SPACE'}, {'ADP', 'via'}]"
175," the “i alone can fix it” guy has provided america with 200,000 deaths due to his failed response to cor… ","[' ', 'the', '“', 'i', 'alone', 'can', 'fix', 'it', '”', 'guy', 'has', 'provided', 'america', 'with', '200,000', 'deaths', 'due', 'to', 'his', 'failed', 'response', 'to', 'cor', '…']","[' ', '“', 'alone', 'fix', '”', 'guy', 'provided', 'america', '200,000', 'deaths', 'failed', 'response', 'to', 'cor', '…']","[{' ', 'SPACE'}, {'DET', 'the'}, {'“', 'PUNCT'}, {'PRON', 'i'}, {'ADV', 'alone'}, {'can', 'AUX'}, {'VERB', 'fix'}, {'PRON', 'it'}, {'PUNCT', '”'}, {'guy', 'NOUN'}, {'AUX', 'has'}, {'provided', 'VERB'}, {'NOUN', 'america'}, {'with', 'ADP'}, {'NUM', '200,000'}, {'NOUN', 'deaths'}, {'due', 'ADJ'}, {'to', 'ADP'}, {'his', 'PRON'}, {'VERB', 'failed'}, {'NOUN', 'response'}, {'to', 'ADP'}, {'VERB', 'cor'}, {'PUNCT', '…'}]"
176,third staff member tests positive for coronavirus at bournemouth wetherspoon pub ,"['third', 'staff', 'member', 'tests', 'positive', 'for', 'coronavirus', 'at', 'bournemouth', 'wetherspoon', 'pub']","['staff', 'member', 'tests', 'positive', 'coronavirus', 'bournemouth', 'wetherspoon', 'pub']","[{'third', 'ADJ'}, {'staff', 'NOUN'}, {'member', 'NOUN'}, {'NOUN', 'tests'}, {'positive', 'ADJ'}, {'for', 'ADP'}, {'NOUN', 'coronavirus'}, {'at', 'ADP'}, {'NOUN', 'bournemouth'}, {'NOUN', 'wetherspoon'}, {'pub', 'NOUN'}]"
177,follow the disclaimers.  ,"['follow', 'the', 'disclaimers', '.', ' ']","['follow', 'disclaimers', '.', ' ']","[{'VERB', 'follow'}, {'DET', 'the'}, {'NOUN', 'disclaimers'}, {'PUNCT', '.'}, {' ', 'SPACE'}]"
178,all that horrible wildfire smoke could be making people more vulnerable to covid-19  via ,"['all', 'that', 'horrible', 'wildfire', 'smoke', 'could', 'be', 'making', 'people', 'more', 'vulnerable', 'to', 'covid-19', ' ', 'via']","['that', 'horrible', 'wildfire', 'smoke', 'be', 'making', 'people', 'vulnerable', 'covid-19', ' ']","[{'DET', 'all'}, {'DET', 'that'}, {'horrible', 'ADJ'}, {'NOUN', 'wildfire'}, {'NOUN', 'smoke'}, {'AUX', 'could'}, {'be', 'AUX'}, {'making', 'VERB'}, {'NOUN', 'people'}, {'ADV', 'more'}, {'ADJ', 'vulnerable'}, {'to', 'ADP'}, {'covid-19', 'PROPN'}, {' ', 'SPACE'}, {'ADP', 'via'}]"
179,".,  and  have put together key advice on sighted guiding during the  pandemic. re… ","['.', ',', ' ', 'and', ' ', 'have', 'put', 'together', 'key', 'advice', 'on', 'sighted', 'guiding', 'during', 'the', ' ', 'pandemic', '.', 're', '…']","['.', ',', ' ', ' ', 'put', 'key', 'advice', 'sighted', 'guiding', 'the', ' ', 'pandemic', '.', '…']","[{'PUNCT', '.'}, {',', 'PUNCT'}, {' ', 'SPACE'}, {'and', 'CCONJ'}, {' ', 'SPACE'}, {'have', 'AUX'}, {'put', 'VERB'}, {'ADV', 'together'}, {'key', 'ADJ'}, {'NOUN', 'advice'}, {'on', 'ADP'}, {'sighted', 'ADJ'}, {'guiding', 'VERB'}, {'during', 'ADP'}, {'DET', 'the'}, {' ', 'SPACE'}, {'pandemic', 'ADJ'}, {'PUNCT', '.'}, {'VERB', 're'}, {'PUNCT', '…'}]"
180,shocking!! ,"['shocking', '!', '!']","['shocking', '!', '!']","[{'shocking', 'ADJ'}, {'!', 'PUNCT'}, {'!', 'PUNCT'}]"
181,logical result to 'if we tested less we'd have fewer cases' is: ,"['logical', 'result', 'to', ""'"", 'if', 'we', 'tested', 'less', 'we', ""'d"", 'have', 'fewer', 'cases', ""'"", 'is', ':']","['logical', 'result', ""'"", 'we', 'tested', 'we', 'have', 'fewer', 'cases', ""'"", ':']","[{'logical', 'ADJ'}, {'NOUN', 'result'}, {'to', 'ADP'}, {'PUNCT', ""'""}, {'if', 'SCONJ'}, {'we', 'PRON'}, {'tested', 'VERB'}, {'less', 'ADJ'}, {'we', 'PRON'}, {""'d"", 'AUX'}, {'have', 'VERB'}, {'fewer', 'ADJ'}, {'cases', 'NOUN'}, {""'"", 'PART'}, {'AUX', 'is'}, {'PUNCT', ':'}]"
182,trump confirms white house staff member tested positive for covid-19 ,"['trump', 'confirms', 'white', 'house', 'staff', 'member', 'tested', 'positive', 'for', '\xa0', 'covid-19']","['trump', 'confirms', 'white', 'house', 'staff', 'member', 'tested', 'positive', '\xa0', 'covid-19']","[{'trump', 'NOUN'}, {'confirms', 'VERB'}, {'white', 'ADJ'}, {'NOUN', 'house'}, {'staff', 'NOUN'}, {'member', 'NOUN'}, {'tested', 'VERB'}, {'positive', 'ADJ'}, {'for', 'ADP'}, {'SPACE', '\xa0'}, {'covid-19', 'PROPN'}]"
183,i hate it here. ,"['i', 'hate', 'it', 'here', '.']","['hate', 'here', '.']","[{'PRON', 'i'}, {'hate', 'VERB'}, {'PRON', 'it'}, {'here', 'ADV'}, {'PUNCT', '.'}]"
184,"⁦has ⁩, his family been threatened? by whom?  are these illusory threats really being “prosecuted”?  if so,… ","['\u2066has', '\u2069', ',', 'his', 'family', 'been', 'threatened', '?', 'by', 'whom', '?', ' ', 'are', 'these', 'illusory', 'threats', 'really', 'being', '“', 'prosecuted', '”', '?', ' ', 'if', 'so', ',', '…']","['\u2066has', '\u2069', ',', 'family', 'threatened', '?', 'whom', '?', ' ', 'these', 'illusory', 'threats', 'being', '“', 'prosecuted', '”', '?', ' ', 'so', ',', '…']","[{'PROPN', '\u2066has'}, {'PROPN', '\u2069'}, {',', 'PUNCT'}, {'his', 'PRON'}, {'NOUN', 'family'}, {'been', 'AUX'}, {'VERB', 'threatened'}, {'?', 'PUNCT'}, {'by', 'ADP'}, {'PRON', 'whom'}, {'?', 'PUNCT'}, {' ', 'SPACE'}, {'are', 'AUX'}, {'these', 'DET'}, {'illusory', 'ADJ'}, {'threats', 'NOUN'}, {'ADV', 'really'}, {'being', 'AUX'}, {'“', 'PUNCT'}, {'VERB', 'prosecuted'}, {'PUNCT', '”'}, {'?', 'PUNCT'}, {' ', 'SPACE'}, {'if', 'SCONJ'}, {'ADV', 'so'}, {',', 'PUNCT'}, {'PUNCT', '…'}]"
185,some international travellers present fake covid-19 test results - ptf -  ,"['some', 'international', 'travellers', 'present', 'fake', 'covid-19', 'test', 'results', '-', 'ptf', '-', ' ']","['international', 'travellers', 'present', 'fake', 'covid-19', 'test', 'results', '-', 'ptf', '-', ' ']","[{'DET', 'some'}, {'international', 'ADJ'}, {'NOUN', 'travellers'}, {'present', 'VERB'}, {'fake', 'ADJ'}, {'covid-19', 'ADJ'}, {'NOUN', 'test'}, {'NOUN', 'results'}, {'PUNCT', '-'}, {'NOUN', 'ptf'}, {'PUNCT', '-'}, {' ', 'SPACE'}]"
186,president trump says he can talk gop into going for 'larger' coronavirus aid ,"['president', 'trump', 'says', 'he', 'can', 'talk', 'gop', 'into', 'going', 'for', ""'"", 'larger', ""'"", 'coronavirus', 'aid']","['president', 'trump', 'says', 'can', 'talk', 'gop', 'going', ""'"", 'larger', ""'"", 'coronavirus', 'aid']","[{'president', 'NOUN'}, {'trump', 'NOUN'}, {'says', 'VERB'}, {'PRON', 'he'}, {'can', 'AUX'}, {'talk', 'VERB'}, {'gop', 'NOUN'}, {'into', 'ADP'}, {'going', 'VERB'}, {'for', 'ADP'}, {'PUNCT', ""'""}, {'ADJ', 'larger'}, {'PUNCT', ""'""}, {'NOUN', 'coronavirus'}, {'NOUN', 'aid'}]"
187,south park's new hour-long special will tackle the coronavirus     - cnet ,"['south', 'park', ""'s"", 'new', 'hour', '-', 'long', 'special', 'will', 'tackle', 'the', 'coronavirus', '    ', '-', 'cnet']","['south', 'park', 'new', 'hour', '-', 'long', 'special', 'tackle', 'coronavirus', '    ', '-', 'cnet']","[{'south', 'ADJ'}, {'NOUN', 'park'}, {""'s"", 'PART'}, {'new', 'ADJ'}, {'hour', 'NOUN'}, {'PUNCT', '-'}, {'ADJ', 'long'}, {'NOUN', 'special'}, {'will', 'AUX'}, {'tackle', 'VERB'}, {'DET', 'the'}, {'NOUN', 'coronavirus'}, {'SPACE', '    '}, {'PUNCT', '-'}, {'cnet', 'NOUN'}]"
188,"the commission on higher education has completed guidelines for possible face-to-face classes by january, but only… ","['the', 'commission', 'on', 'higher', 'education', 'has', 'completed', 'guidelines', 'for', 'possible', 'face', '-', 'to', '-', 'face', 'classes', 'by', 'january', ',', 'but', 'only', '…']","['commission', 'higher', 'education', 'completed', 'guidelines', 'possible', 'face', '-', '-', 'face', 'classes', 'january', ',', 'only', '…']","[{'DET', 'the'}, {'NOUN', 'commission'}, {'on', 'ADP'}, {'higher', 'ADJ'}, {'NOUN', 'education'}, {'AUX', 'has'}, {'completed', 'VERB'}, {'guidelines', 'NOUN'}, {'for', 'ADP'}, {'possible', 'ADJ'}, {'NOUN', 'face'}, {'PUNCT', '-'}, {'to', 'ADP'}, {'PUNCT', '-'}, {'NOUN', 'face'}, {'NOUN', 'classes'}, {'by', 'ADP'}, {'january', 'NOUN'}, {',', 'PUNCT'}, {'CCONJ', 'but'}, {'ADV', 'only'}, {'PUNCT', '…'}]"
189,there where about 20 folks in line but because we had made an appointment we where taken right away. it was very we… ,"['there', 'where', 'about', '20', 'folks', 'in', 'line', 'but', 'because', 'we', 'had', 'made', 'an', 'appointment', 'we', 'where', 'taken', 'right', 'away', '.', 'it', 'was', 'very', 'we', '…']","['where', '20', 'folks', 'line', 'because', 'had', 'an', 'appointment', 'where', 'taken', 'right', 'away', '.', 'was', 'we', '…']","[{'ADV', 'there'}, {'ADV', 'where'}, {'ADV', 'about'}, {'NUM', '20'}, {'folks', 'NOUN'}, {'in', 'ADP'}, {'line', 'NOUN'}, {'CCONJ', 'but'}, {'because', 'SCONJ'}, {'we', 'PRON'}, {'had', 'AUX'}, {'made', 'VERB'}, {'DET', 'an'}, {'NOUN', 'appointment'}, {'we', 'PRON'}, {'ADV', 'where'}, {'taken', 'VERB'}, {'ADV', 'right'}, {'ADV', 'away'}, {'PUNCT', '.'}, {'PRON', 'it'}, {'AUX', 'was'}, {'very', 'ADV'}, {'we', 'PRON'}, {'PUNCT', '…'}]"
190,daylight saving time bill proposes skipping time change this year amid covid-19 pandemic — wrong answer.  switch ba… ,"['daylight', 'saving', 'time', 'bill', 'proposes', 'skipping', 'time', 'change', 'this', 'year', 'amid', 'covid-19', 'pandemic', '—', 'wrong', 'answer', '.', ' ', 'switch', 'ba', '…']","['daylight', 'saving', 'time', 'bill', 'proposes', 'skipping', 'time', 'change', 'year', 'amid', 'covid-19', 'pandemic', '—', 'wrong', 'answer', '.', ' ', 'switch', 'ba', '…']","[{'NOUN', 'daylight'}, {'NOUN', 'saving'}, {'NOUN', 'time'}, {'bill', 'NOUN'}, {'proposes', 'VERB'}, {'skipping', 'VERB'}, {'NOUN', 'time'}, {'NOUN', 'change'}, {'DET', 'this'}, {'year', 'NOUN'}, {'amid', 'ADP'}, {'covid-19', 'PROPN'}, {'pandemic', 'ADJ'}, {'—', 'PUNCT'}, {'wrong', 'ADJ'}, {'NOUN', 'answer'}, {'PUNCT', '.'}, {' ', 'SPACE'}, {'switch', 'VERB'}, {'NOUN', 'ba'}, {'PUNCT', '…'}]"
191,yelp data shows 60% of business closures due to the coronavirus are never reopening.  ,"['yelp', 'data', 'shows', '60', '%', 'of', 'business', 'closures', 'due', 'to', 'the', 'coronavirus', 'are', 'never', 'reopening', '.', ' ']","['yelp', 'data', 'shows', '60', '%', 'business', 'closures', 'to', 'coronavirus', 'never', 'reopening', '.', ' ']","[{'NOUN', 'yelp'}, {'NOUN', 'data'}, {'shows', 'VERB'}, {'NUM', '60'}, {'NOUN', '%'}, {'of', 'ADP'}, {'NOUN', 'business'}, {'NOUN', 'closures'}, {'due', 'ADP'}, {'to', 'ADP'}, {'DET', 'the'}, {'NOUN', 'coronavirus'}, {'are', 'AUX'}, {'ADV', 'never'}, {'reopening', 'VERB'}, {'PUNCT', '.'}, {' ', 'SPACE'}]"
192,wish we had this here in usa. ,"['wish', 'we', 'had', 'this', 'here', 'in', 'usa', '.']","['wish', 'had', 'here', 'usa', '.']","[{'wish', 'VERB'}, {'we', 'PRON'}, {'had', 'VERB'}, {'DET', 'this'}, {'here', 'ADV'}, {'in', 'ADP'}, {'NOUN', 'usa'}, {'PUNCT', '.'}]"
193,"no, you are just spinning his answer, abc and msm seem to think no one watches the briefing ","['no', ',', 'you', 'are', 'just', 'spinning', 'his', 'answer', ',', 'abc', 'and', 'msm', 'seem', 'to', 'think', 'no', 'one', 'watches', 'the', 'briefing']","[',', 'are', 'spinning', 'answer', ',', 'abc', 'msm', 'to', 'think', 'one', 'watches', 'briefing']","[{'INTJ', 'no'}, {',', 'PUNCT'}, {'PRON', 'you'}, {'are', 'AUX'}, {'ADV', 'just'}, {'spinning', 'VERB'}, {'his', 'PRON'}, {'NOUN', 'answer'}, {',', 'PUNCT'}, {'abc', 'NOUN'}, {'and', 'CCONJ'}, {'NOUN', 'msm'}, {'seem', 'VERB'}, {'to', 'PART'}, {'VERB', 'think'}, {'DET', 'no'}, {'NOUN', 'one'}, {'watches', 'VERB'}, {'DET', 'the'}, {'briefing', 'NOUN'}]"
194,... and covid19 potential contacts! thx &amp; rgds ^rw cc     … ,"['...', 'and', 'covid19', 'potential', 'contacts', '!', 'thx', '&', 'amp', ';', 'rgds', '^rw', 'cc', '    ', '…']","['...', 'covid19', 'potential', 'contacts', '!', 'thx', '&', 'amp', ';', 'rgds', '^rw', 'cc', '    ', '…']","[{'PUNCT', '...'}, {'and', 'CCONJ'}, {'covid19', 'VERB'}, {'potential', 'ADJ'}, {'NOUN', 'contacts'}, {'!', 'PUNCT'}, {'thx', 'ADV'}, {'&', 'CCONJ'}, {'amp', 'NOUN'}, {'PUNCT', ';'}, {'NOUN', 'rgds'}, {'PROPN', '^rw'}, {'NOUN', 'cc'}, {'SPACE', '    '}, {'PUNCT', '…'}]"
195,but the riverton fancy car gathering and the car parade  were well worth it. right? ,"['but', 'the', 'riverton', 'fancy', 'car', 'gathering', 'and', 'the', 'car', 'parade', ' ', 'were', 'well', 'worth', 'it', '.', 'right', '?']","['the', 'riverton', 'fancy', 'car', 'gathering', 'the', 'car', 'parade', ' ', 'well', 'worth', '.', 'right', '?']","[{'CCONJ', 'but'}, {'DET', 'the'}, {'riverton', 'ADJ'}, {'fancy', 'ADJ'}, {'NOUN', 'car'}, {'NOUN', 'gathering'}, {'and', 'CCONJ'}, {'DET', 'the'}, {'NOUN', 'car'}, {'NOUN', 'parade'}, {' ', 'SPACE'}, {'were', 'AUX'}, {'ADV', 'well'}, {'worth', 'ADJ'}, {'PRON', 'it'}, {'PUNCT', '.'}, {'right', 'ADJ'}, {'?', 'PUNCT'}]"
196,the majority of children who die from covid-19 are children of color ,"['the', 'majority', 'of', 'children', 'who', 'die', 'from', 'covid-19', 'are', 'children', 'of', 'color']","['majority', 'children', 'die', 'covid-19', 'children', 'color']","[{'DET', 'the'}, {'NOUN', 'majority'}, {'of', 'ADP'}, {'NOUN', 'children'}, {'PRON', 'who'}, {'die', 'VERB'}, {'ADP', 'from'}, {'ADV', 'covid-19'}, {'are', 'AUX'}, {'NOUN', 'children'}, {'of', 'ADP'}, {'NOUN', 'color'}]"
197,oh god. ,"['oh', 'god', '.']","['oh', 'god', '.']","[{'INTJ', 'oh'}, {'INTJ', 'god'}, {'PUNCT', '.'}]"
198, one of the challenges the us faces during the covid-19 crisis is president trump has not always been… ,"[' ', 'one', 'of', 'the', 'challenges', 'the', 'us', 'faces', 'during', 'the', 'covid-19', 'crisis', 'is', 'president', 'trump', 'has', 'not', 'always', 'been', '…']","[' ', 'of', 'challenges', 'us', 'faces', 'the', 'covid-19', 'crisis', 'president', 'trump', 'not', 'been', '…']","[{' ', 'SPACE'}, {'NUM', 'one'}, {'of', 'ADP'}, {'DET', 'the'}, {'challenges', 'NOUN'}, {'DET', 'the'}, {'PRON', 'us'}, {'faces', 'VERB'}, {'during', 'ADP'}, {'DET', 'the'}, {'covid-19', 'PROPN'}, {'NOUN', 'crisis'}, {'AUX', 'is'}, {'president', 'NOUN'}, {'trump', 'NOUN'}, {'AUX', 'has'}, {'not', 'PART'}, {'ADV', 'always'}, {'been', 'VERB'}, {'PUNCT', '…'}]"
199,"meant to be going away golfing next week for a couple of nights, this better not be fucking true  ","['meant', 'to', 'be', 'going', 'away', 'golfing', 'next', 'week', 'for', 'a', 'couple', 'of', 'nights', ',', 'this', 'better', 'not', 'be', 'fucking', 'true', ' ']","['meant', 'be', 'going', 'away', 'golfing', 'week', 'a', 'couple', 'nights', ',', 'better', 'be', 'fucking', 'true', ' ']","[{'meant', 'VERB'}, {'to', 'PART'}, {'be', 'AUX'}, {'going', 'VERB'}, {'ADV', 'away'}, {'NOUN', 'golfing'}, {'next', 'ADJ'}, {'week', 'NOUN'}, {'for', 'ADP'}, {'DET', 'a'}, {'NOUN', 'couple'}, {'of', 'ADP'}, {'NOUN', 'nights'}, {',', 'PUNCT'}, {'DET', 'this'}, {'ADV', 'better'}, {'not', 'PART'}, {'be', 'AUX'}, {'fucking', 'ADJ'}, {'true', 'ADJ'}, {' ', 'SPACE'}]"
